ID,Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Dt_Customer_time_stamp,Education_code,Marital_Status_code,clusters,Dt_Customer,Education,Marital_Status
5731,1983.0,27100.0,1.0,0.0,64.0,12.0,0.0,13.0,2.0,-3.552713678800501e-15,10.0,1.0,1.0000000000000004,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1365130800.0,3.0,1.0,0,2013-04-05,Master,Married
3846,1974.0,42557.0,0.0,1.0,98.0,192.0,5.0,53.0,0.0,5.0,14.999999999999996,4.0,6.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1346209200.0,2.0,1.0,0,2012-08-29,Graduation,Married
8104,1951.0,53312.0,0.0,0.0,32.0,241.0,0.0,12.0,0.0,-3.552713678800501e-15,25.0,1.0,5.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1376017200.0,4.0,1.0,0,2013-08-09,PhD,Married
10766,1964.0,65526.0,0.0,1.0,22.0,397.0,19.0,69.0,12.0,-3.552713678800501e-15,9.0,1.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1397185200.0,4.0,1.0,0,2014-04-11,PhD,Married
4415,1961.0,16860.0,1.0,1.0,19.0,10.0,4.0,4.0,3.0,3.0,14.0,3.0,1.0000000000000004,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1347418800.0,2.0,1.0,0,2012-09-12,Graduation,Married
4817,1956.0,22304.0,0.0,0.0,91.0,3.0,2.0,7.0,0.0,4.0,2.0,1.0,1.0000000000000004,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1344049200.0,2.0,2.220446049250313e-16,0,2012-08-04,Graduation,Divorced
9197,1953.0,39722.0,0.0,1.0,92.0,32.0,0.0,5.0,2.0,-3.552713678800501e-15,8.0,2.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1393210800.0,2.0,1.0,0,2014-02-24,Graduation,Married
10832,1958.0,46610.0,0.0,0.0,4.0,288.0,10.0,30.0,4.0,10.0,125.0,1.0,6.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1374116400.0,2.0,3.0,0,2013-07-18,Graduation,Together
577,1976.0,26907.0,1.0,1.0,10.0,9.0,1.0,7.0,0.0,3.0,2.0,2.0,1.0000000000000004,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1376967600.0,0.0,3.0,0,2013-08-20,2n Cycle,Together
10855,1968.0,50014.0,1.0,0.0,9.0,234.0,13.999999999999998,77.0,19.0,10.0,42.0,2.0,4.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1390359600.0,3.0,2.0,0,2014-01-22,Master,Single
3081,1978.0,41014.0,1.0,0.0,65.0,7.0,2.0,6.0,2.0,-3.552713678800501e-15,3.0,1.0,1.0000000000000004,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1366599600.0,4.0,1.0,0,2013-04-22,PhD,Married
247,1971.0,36715.0,1.0,0.0,16.0,172.0,10.0,125.0,21.0,13.0,16.0,6.0,7.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1353121200.0,2.0,1.0,0,2012-11-17,Graduation,Married
9523,1982.0,40479.0,1.0,0.0,95.0,5.0,0.0,8.0,2.0,-3.552713678800501e-15,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1376708400.0,2.0,3.0,0,2013-08-17,Graduation,Together
10914,1970.0,24163.0,1.0,1.0,3.0,4.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0000000000000004,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1381546800.0,2.0,2.0,0,2013-10-12,Graduation,Single
5577,1983.0,43776.0,1.0,0.0,77.0,8.0,0.0,9.0,2.0,1.0,3.0,1.0,1.0000000000000004,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1399086000.0,2.0,3.0,0,2014-05-03,Graduation,Together
1833,1974.0,39190.0,1.0,0.0,91.0,68.0,8.0,18.0,19.0,8.0,12.0,2.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1398481200.0,4.0,2.0,0,2014-04-26,PhD,Single
6466,1965.0,57236.0,1.0,1.0,22.0,105.00000000000003,0.0,9.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1394593200.0,4.0,1.0,0,2014-03-12,PhD,Married
9964,1979.0,61825.0,0.0,1.0,56.0,162.0,50.0,100.0,55.0,30.0,27.0,1.0,4.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1375844400.0,2.0,2.0,0,2013-08-07,Graduation,Single
1109,1982.0,27590.0,1.0,0.0,38.0,6.0,0.0,5.0,0.0,-3.552713678800501e-15,1.0,1.0,1.0000000000000004,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1366686000.0,3.0,3.0,0,2013-04-23,Master,Together
10552,1979.0,54210.0,0.0,1.0,18.000000000000004,70.0,54.0,109.0,80.0,9.0,45.0,2.0,4.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1369018800.0,0.0,1.0,0,2013-05-20,2n Cycle,Married
1545,1986.0,38508.0,1.0,0.0,95.0,120.0,19.0,206.0,25.0,19.0,54.0,6.0,7.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1375412400.0,2.0,1.0,0,2013-08-02,Graduation,Married
7409,1970.0,53187.0,1.0,0.0,66.0,211.0,2.0,30.0,6.9999999999999964,7.0,10.0,2.0,4.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1382756400.0,2.0,3.0,0,2013-10-26,Graduation,Together
4444,1972.0,30023.0,1.0,0.0,28.0,11.0,0.0,16.0,6.9999999999999964,6.0,21.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1395630000.0,2.0,1.0,0,2014-03-24,Graduation,Married
6271,1952.0,50870.0,0.0,1.0,13.0,53.0,0.0,8.0,0.0,-3.552713678800501e-15,2.0,1.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1403146800.0,4.0,1.0,0,2014-06-19,PhD,Married
4741,1974.0,65463.0,1.0,0.0,17.0,391.0,32.0,70.0,21.0,32.0,16.0,2.0,6.0,2.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1391050800.0,0.0,1.0,0,2014-01-30,2n Cycle,Married
246,1965.0,66480.0,1.0,1.0,71.0,199.0,9.0,57.0,20.0,21.0,6.0,7.0,4.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1401505200.0,2.0,1.0,0,2014-05-31,Graduation,Married
10022,1973.0,54466.0,1.0,1.0,78.0,12.0,0.0,4.0,0.0,-3.552713678800501e-15,0.0,1.0,1.0000000000000004,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1391914800.0,4.0,2.0,0,2014-02-09,PhD,Single
11010,1984.0,16269.0,1.0,0.0,75.0,19.0,2.9999999999999964,18.0,3.0,1.0,0.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1377831600.0,4.0,2.0,0,2013-08-30,PhD,Single
3885,1983.0,33569.0,1.0,0.0,10.0,16.0,2.0,18.0,3.0,-3.552713678800501e-15,24.0,1.0,1.0000000000000004,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1381892400.0,4.0,1.0,0,2013-10-16,PhD,Married
1175,1983.0,36262.0,0.0,0.0,24.0,88.0,39.0,54.0,64.0,28.0,153.0,1.0,3.0,5.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1379646000.0,3.0,1.0,0,2013-09-20,Master,Married
880,1966.0,22633.999999999996,0.0,0.0,47.0,2.0,23.0,11.0,8.0,6.0,46.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1358305200.0,1.0000000000000002,3.0,0,2013-01-16,Basic,Together
2320,1978.0,47025.0,0.0,1.0,98.0,508.0,11.0,59.0,23.0,5.0,29.0,5.0,11.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1378954800.0,0.0,1.0,0,2013-09-12,2n Cycle,Married
4713,1979.0,31605.0,1.0,0.0,15.0,74.0,0.0,42.000000000000014,2.0,1.0,6.0,2.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1353553200.0,4.0,1.0,0,2012-11-22,PhD,Married
675,1973.0,52034.0,1.0,1.0,67.0,146.0,0.0,93.0,6.9999999999999964,13.0,73.0,5.0,4.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1368759600.0,3.0,2.220446049250313e-16,0,2013-05-17,Master,Divorced
5025,1979.0,48526.0,1.0,0.0,32.0,23.0,17.0,23.0,43.0,20.0,9.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1387854000.0,2.0,2.0,0,2013-12-24,Graduation,Single
2308,1954.0,46734.0,0.0,1.0,40.0,110.00000000000003,5.0,137.0,26.0,23.0,29.0,2.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1353207600.0,2.0,1.0,0,2012-11-18,Graduation,Married
5995,1962.0,39552.0,1.0,1.0,54.0,165.0,2.9999999999999964,147.0,4.0,24.0,41.0,7.0,6.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1355799600.0,2.0,2.220446049250313e-16,0,2012-12-18,Graduation,Divorced
1010,1977.0,46931.0,2.0,1.0,94.0,41.0,0.0,17.0,3.0,1.0,16.0,2.0,1.0000000000000004,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1398308400.0,2.0,3.0,0,2014-04-24,Graduation,Together
8977,1985.0,16581.0,0.0,0.0,51.0,1.0,2.9999999999999964,4.0,2.0,3.0,11.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1357959600.0,1.0000000000000002,2.0,0,2013-01-12,Basic,Single
606,1967.0,25929.999999999996,1.0,1.0,87.0,6.0,1.0,2.0,2.0,-3.552713678800501e-15,4.0,1.0,1.0000000000000004,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1381374000.0,2.0,2.0,0,2013-10-10,Graduation,Single
5961,1978.0,42693.0,1.0,0.0,29.0,8.0,4.0,20.0,6.0,3.0,16.0,1.0,1.0000000000000004,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1402110000.0,2.0,1.0,0,2014-06-07,Graduation,Married
7613,1974.0,49669.0,1.0,0.0,97.0,166.0,5.0,107.0,11.0,8.0,29.0,2.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1400900400.0,0.0,3.0,0,2014-05-24,2n Cycle,Together
10542,1968.0,36778.0,1.0,1.0,63.0,29.0,4.0,34.0,2.0,4.0,4.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1344135600.0,4.0,1.0,0,2012-08-05,PhD,Married
11166,1961.0,49678.0,0.0,1.0,81.0,229.0,5.0,56.0,3.0,2.0,20.0,2.0,6.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1359774000.0,2.0,1.0,0,2013-02-02,Graduation,Married
523,1989.0,37155.0,1.0,0.0,51.0,23.0,0.0,26.0,6.9999999999999964,15.0,3.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1359601200.0,2.0,1.0,0,2013-01-31,Graduation,Married
4066,1978.0,21282.0,1.0,0.0,76.0,1.0,5.0,8.0,4.0,8.0,20.0,2.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1399777200.0,0.0,2.220446049250313e-16,0,2014-05-11,2n Cycle,Divorced
8414,1962.0,33419.0,0.0,1.0,76.0,56.00000000000003,0.0,12.0,0.0,-3.552713678800501e-15,18.0,2.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1376708400.0,4.0,2.0,0,2013-08-17,PhD,Single
4961,1974.0,21255.0,1.0,0.0,56.0,29.0,0.0,25.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1390273200.0,3.0,3.0,0,2014-01-21,Master,Together
749,1981.0,42162.0,1.0,0.0,31.0,46.0,7.0,59.0,2.0,4.0,27.0,2.0,3.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1384830000.0,2.0,3.0,0,2013-11-19,Graduation,Together
5430,1956.0,54450.0,1.0,1.0,0.0,454.0,0.0,171.0,8.0,19.0,32.0,12.0,9.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1347591600.0,2.0,3.0,0,2012-09-14,Graduation,Together
7755,1954.0,57744.0,0.0,1.0,91.0,350.0,2.9999999999999964,39.0,0.0,-3.552713678800501e-15,19.0,2.0,9.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1384225200.0,4.0,1.0,0,2013-11-12,PhD,Married
10525,1986.0,26575.999999999996,1.0,0.0,40.0,10.0,0.0,8.0,0.0,-3.552713678800501e-15,9.0,1.0,1.0000000000000004,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1350097200.0,2.0,2.0,0,2012-10-13,Graduation,Single
10710,1979.0,7500.0,0.0,1.0,61.0,5.0,2.0,3.0,3.0,-3.552713678800501e-15,5.0,1.0,1.0000000000000004,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1346209200.0,2.0,1.0,0,2012-08-29,Graduation,Married
2613,1960.0,54197.0,0.0,1.0,16.0,162.0,6.0,37.0,6.0,13.0,13.000000000000004,2.0,1.0000000000000004,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1396494000.0,3.0,1.0,0,2014-04-03,Master,Married
213,1963.0,23091.0,1.0,1.0,98.0,35.0,0.0,11.0,0.0,-3.552713678800501e-15,2.0,4.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1401246000.0,4.0,2.0,0,2014-05-28,PhD,Single
967,1976.0,46049.0,1.0,1.0,11.0,342.0,9.0,112.0,19.0,13.999999999999998,19.0,10.0,5.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1374375600.0,2.0,1.0,0,2013-07-21,Graduation,Married
4252,1965.0,44375.0,0.0,1.0,73.0,213.0,5.0,28.0,6.9999999999999964,7.0,41.0,1.0,4.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1395543600.0,2.0,1.0,0,2014-03-23,Graduation,Married
6218,1965.0,59594.0,0.0,1.0,74.0,457.0,4.0,29.0,0.0,-3.552713678800501e-15,9.0,1.0,8.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1350702000.0,2.0,1.0,0,2012-10-20,Graduation,Married
5922,1974.0,40344.0,0.0,1.0,48.0,210.0,0.0,6.0,0.0,-3.552713678800501e-15,2.0,2.0,4.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1381633200.0,4.0,1.0,0,2013-10-13,PhD,Married
6116,1968.0,48985.0,0.0,1.0,13.0,19.0,13.0,18.0,9.999999999999996,7.0,8.0,1.0,1.0000000000000004,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1372993200.0,0.0,1.0,0,2013-07-05,2n Cycle,Married
6263,1968.0,35322.0,1.0,2.0,34.0,28.0,9.0,37.0,12.0,7.0,13.000000000000004,3.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1345604400.0,2.0,3.0,0,2012-08-22,Graduation,Together
193,1996.0,14421.0,0.0,0.0,81.0,0.0,0.0,2.0,3.0,3.0,8.0,1.0,1.0000000000000004,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1392606000.0,1.0000000000000002,1.0,0,2014-02-17,Basic,Married
10660,1957.0,66726.0,1.0,1.0,61.0,349.0,7.0,35.0,0.0,-3.552713678800501e-15,47.0,3.0,8.0,2.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1389495600.0,3.0,1.0,0,2014-01-12,Master,Married
8686,1979.0,23724.000000000004,1.0,0.0,65.0,5.0,23.0,15.0,0.0,18.0,14.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1357614000.0,1.0000000000000002,3.0,0,2013-01-08,Basic,Together
1604,1960.0,47353.0,0.0,1.0,93.0,184.0,2.0,19.0,8.0,8.0,4.0,3.0,2.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1384311600.0,3.0,1.0,0,2013-11-13,Master,Married
5907,1952.0,33444.0,1.0,1.0,24.0,8.0,0.0,8.0,0.0,-3.552713678800501e-15,2.0,1.0,1.0000000000000004,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1351911600.0,3.0,1.0,0,2012-11-03,Master,Married
10669,1981.0,54386.0,0.0,1.0,8.0,277.0,21.0,64.0,62.0,21.0,25.0,2.0,3.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1368759600.0,2.0,1.0,0,2013-05-17,Graduation,Married
2918,1981.0,28510.0,1.0,1.0,72.0,44.0,5.0,19.0,0.0,4.0,19.0,3.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1365822000.0,2.0,2.220446049250313e-16,0,2013-04-13,Graduation,Divorced
359,1950.0,48070.0,0.0,1.0,33.0,373.0,13.999999999999998,83.0,6.0,9.0,19.0,3.0,8.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,3.0,11.0,0.0,1358046000.0,2.0,3.0,0,2013-01-13,Graduation,Together
8387,1957.0,43140.0,0.0,1.0,68.0,134.0,8.0,76.0,6.0,-3.552713678800501e-15,11.0,1.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1357354800.0,2.0,1.0,0,2013-01-05,Graduation,Married
3839,1958.0,15056.0,1.0,1.0,76.0,6.0,12.0,3.0,21.0,6.0,40.0,5.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1367550000.0,1.0000000000000002,2.0,0,2013-05-03,Basic,Single
9392,1971.0,26954.0,1.0,0.0,17.0,4.0,1.0,11.0,0.0,-3.552713678800501e-15,1.0,1.0,1.0000000000000004,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1399518000.0,2.0,2.0,0,2014-05-08,Graduation,Single
2292,1985.0,22327.0,1.0,0.0,94.0,5.0,4.0,8.0,2.0,-3.552713678800501e-15,5.0,1.0,1.0000000000000004,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1375412400.0,2.0,2.0,0,2013-08-02,Graduation,Single
10466,1965.0,44393.0,1.0,1.0,86.0,24.0,2.0,20.0,2.0,2.0,10.0,2.0,1.0000000000000004,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1377140400.0,2.0,1.0,0,2013-08-22,Graduation,Married
4088,1962.0,31497.0,0.0,1.0,22.0,108.0,1.0,28.0,13.0,1.0,4.0,2.0,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1354762800.0,4.0,3.0,0,2012-12-06,PhD,Together
5231,1974.0,45894.0,0.0,2.0,15.0,27.0,2.0,7.0,0.0,2.0,13.000000000000004,1.0,1.0000000000000004,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1393470000.0,0.0,1.0,0,2014-02-27,2n Cycle,Married
2315,1960.0,58401.0,0.0,1.0,55.0,10.0,0.0,11.0,17.0,29.0,29.0,1.0,1.0000000000000004,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1397962800.0,2.0,2.220446049250313e-16,0,2014-04-20,Graduation,Divorced
3515,1952.0,62307.0,0.0,1.0,94.0,87.0,13.0,34.0,9.999999999999996,6.0,10.0,1.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1392606000.0,2.0,2.0,0,2014-02-17,Graduation,Single
2245,1969.0,43641.0,1.0,1.0,50.0,57.0,2.0,51.0,4.0,2.0,23.0,3.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1366599600.0,3.0,1.0,0,2013-04-22,Master,Married
3602,1958.0,51412.0,0.0,1.0,42.0,140.0,2.9999999999999964,29.0,4.0,5.0,14.0,2.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1388458800.0,3.0,1.0,0,2013-12-31,Master,Married
1118,1956.0,50965.0,0.0,1.0,87.0,544.0,13.0,85.0,8.0,6.0,29.0,3.0,10.0,4.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1361329200.0,3.0,1.0,0,2013-02-20,Master,Married
3068,1990.0,18351.0,0.0,0.0,1.0,1.0,12.0,9.0,0.0,13.999999999999998,7.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1383015600.0,2.0,1.0,0,2013-10-29,Graduation,Married
8955,1957.0,40451.0,0.0,2.0,54.0,35.0,0.0,4.0,0.0,-3.552713678800501e-15,10.0,1.0,1.0000000000000004,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1392519600.0,4.0,3.0,0,2014-02-16,PhD,Together
945,1965.0,36317.0,0.0,1.0,53.0,87.0,2.9999999999999964,25.0,3.0,2.0,13.000000000000004,2.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1369191600.0,2.0,3.0,0,2013-05-22,Graduation,Together
5644,1957.0,42213.0,0.0,1.0,96.0,309.0,2.9999999999999964,24.0,4.0,3.0,20.0,2.0,5.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1381546800.0,2.0,3.0,0,2013-10-12,Graduation,Together
3439,1972.0,56721.0,1.0,1.0,64.0,157.0,6.0,39.0,6.0,13.0,75.0,5.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1351652400.0,2.0,1.0,0,2012-10-31,Graduation,Married
1506,1975.0,42160.0,1.0,1.0,26.0,48.0,9.0,45.0,3.0,15.0,20.0,4.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1372388400.0,2.0,2.0,0,2013-06-28,Graduation,Single
8876,1963.0,33629.0,1.0,1.0,49.0,132.00000000000003,0.0,16.0,0.0,-3.552713678800501e-15,4.0,5.0,3.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1344394800.0,4.0,3.0,0,2012-08-08,PhD,Together
9739,1963.0,34377.0,0.0,1.0,55.0,61.99999999999997,0.0,22.0,3.0,1.0,26.0,2.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1358564400.0,2.0,2.0,0,2013-01-19,Graduation,Single
10395,1986.0,8940.0,1.0,0.0,25.0,1.0,45.0,3.0,4.0,6.0,42.0,3.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1345604400.0,1.0000000000000002,2.0,0,2012-08-22,Basic,Single
1176,1973.0,26227.999999999996,1.0,0.0,50.0,2.0,6.0,4.0,3.0,1.0,9.0,1.0,1.0000000000000004,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1379818800.0,2.0,1.0,0,2013-09-22,Graduation,Married
938,1981.0,40211.0,1.0,1.0,30.0,50.99999999999997,1.0,7.0,2.0,1.0,25.0,2.0,2.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1375153200.0,2.0,1.0,0,2013-07-30,Graduation,Married
2740,1958.0,33438.0,1.0,1.0,81.0,61.99999999999997,1.0,16.0,3.0,2.0,6.0,4.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1379818800.0,4.0,4.0,0,2013-09-22,PhD,Widow
7736,1986.0,22517.999999999996,1.0,0.0,36.0,11.0,7.0,12.0,2.0,2.0,27.0,2.0,2.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1350874800.0,2.0,1.0,0,2012-10-22,Graduation,Married
8210,1975.0,54730.0,0.0,1.0,64.0,318.0,2.9999999999999964,17.0,4.0,7.0,56.0,5.0,4.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1376535600.0,3.0,1.0,0,2013-08-15,Master,Married
833,1955.0,38452.0,1.0,1.0,62.0,56.00000000000003,0.0,14.0,0.0,-3.552713678800501e-15,2.0,3.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1396148400.0,3.0,1.0,0,2014-03-30,Master,Married
